Angola	Cabinda	-5.5705739	12.197583
Angola	Camabatela	-8.1874595	15.3745964
Angola	Huambo	-12.7739761	15.7468535
Angola	Kuito	-12.3940412	16.9417632
Angola	Luanda	-8.8399876	13.2894368
Angola	Lubango	-14.9186136	13.5321234
Angola	Menonge	-14.6594083	17.6984879
Angola	N/A	-11.7714258	19.8901427
Angola	Saurimo	-9.6612173	20.3904598
Anguilla	N/A	N/A	N/A
Anguilla	The Quarter	N/A	N/A
Antarctica	N/A	N/A	N/A
Antigua and Barbuda	Saint John's	17.1274104	-61.846772
Antigua and Barbuda	Swetes	17.0516577	-61.79851
Argentina	25 de Mayo	-35.4324208	-60.1716334
Argentina	25 de Mayo	-37.7749575	-67.7134734
Argentina	30 de Agosto	-36.2787436	-62.5450728
Argentina	9 de Julio	-34.6078505	-58.3811447
Argentina	9 de Julio	-35.4439072	-60.8845528
Argentina	Abasto	-34.9848574	-58.091184
Argentina	Acebal	-33.2411006	-60.8370004
Argentina	Adrogué	-34.8012352	-58.3889046
Argentina	Agrelo	-33.1181641	-68.8854828
Argentina	Agrelo	-33.1194013	-68.8868944
Argentina	Alberti	-35.0316512	-60.2802699
Argentina	Aldo Bonzi	-34.7078223	-58.5180502
Argentina	Alejandro Korn	-34.9753793	-58.3807288
Argentina	Alejandro Roca	-33.3525069	-63.7173621
Argentina	Alejo Ledesma	-33.6063675	-62.6241285
Argentina	Alta Gracia	-31.6571044	-64.4347411
Argentina	Alvarez	-33.1317879	-60.8038707
Argentina	Alvear	-33.0574351	-60.6185989
Argentina	Apóstoles	-27.9141554	-55.7549371
Argentina	Arequito	-33.144756	-61.4695416
Argentina	Armstrong	-32.7828968	-61.6040831
Argentina	Arroyito	-31.4192155	-63.0508598
Argentina	Arroyo Seco	-33.1564137	-60.5129906
Argentina	Arturo Seguí	-34.8873777	-58.1278539
Argentina	Avellaneda	-29.1174521	-59.6586341
Argentina	Ayacucho	-37.1502686	-58.4829712
Argentina	Azul	-36.7749672	-59.8540382
Argentina	Bahía Blanca	-38.7183177	-62.2663478
Argentina	Balcarce	-37.8464067	-58.2554584
Argentina	Balnearia	-31.0128017	-62.6657249
Argentina	Banda del Río Salí	-26.8341103	-65.1654205
Argentina	Banfield	-34.7446112	-58.3917316
Argentina	Baradero	-33.812014	-59.50464
Argentina	Barranqueras	-27.4822998	-58.9334106
Argentina	Béccar	-34.4640891	-58.5347609
Argentina	Belén de Escobar	-34.3402525	-58.7849434
Argentina	Bella Vista	-28.5066193	-59.0422553
Argentina	Bella Vista	-34.5637055	-58.6903973
Argentina	Bell Ville	-32.6305078	-62.6888569
Argentina	Benavidez	-34.4151715	-58.6867547
Argentina	Benito Juárez	-37.6743158	-59.8048962
Argentina	Berazategui Oeste	-34.7775192	-58.2367096
Argentina	Berisso	-34.8730675	-57.8837173
Argentina	Bernal	-34.7108688	-58.2800827
Argentina	Bombal	-33.4569934	-61.319041
Argentina	Bosques	-34.8250771	-58.2246208
Argentina	Boulogne	-34.5012257	-58.5671668
Argentina	Brinkmann	-30.8663699	-62.0341726
Argentina	Buenos Aires	-34.470829	-58.5286102
Argentina	Buenos Aires	-34.5544023	-58.4572907
Argentina	Buenos Aires	-34.5642195	-58.4915489
Argentina	Buenos Aires	-34.5687328	-58.4827992
Argentina	Buenos Aires	-34.5942961	-58.4572907
Argentina	Buenos Aires	-34.6036844	-58.3815591
Argentina	Buenos Aires	-34.6079222	-58.3659858
Argentina	Buenos Aires	-34.6106617	-58.5143934
Argentina	Buenos Aires	-34.6160416	-58.4201892
Argentina	Buenos Aires	-34.6177736	-58.4002165
Argentina	Buenos Aires	-34.6209278	-58.4458736
Argentina	Buenos Aires	-34.6261244	-58.3859524
Argentina	Buenos Aires	-34.6273345	-58.5029706
Argentina	Buenos Aires	-34.6408608	-58.4458736
Argentina	Buenos Aires	-34.644379	-58.3888051
Argentina	Buenos Aires	-34.6539679	-58.4915489
Argentina	Buenos Aires	-34.6740319	-58.4572907
Argentina	Burzaco	-34.8286232	-58.3933342
Argentina	Cabildo	-38.4850854	-61.8937918
Argentina	Caleta Olivia	-46.4425647	-67.5171533
Argentina	Caleufú	-35.5946338	-64.5586583
Argentina	Camilo Aldao	-33.1263187	-62.095867
Argentina	Campana	-34.1633346	-58.9592643
Argentina	Cañada de Gomez	-32.8211646	-61.3953734
Argentina	Cañada Rosquín	-32.053109	-61.6022068
Argentina	Canning	-34.8844956	-58.5127172
Argentina	Cañuelas	-35.0491425	-58.7595053
Argentina	Capilla del Monte	-30.8569837	-64.5262505
Argentina	Capitán Bermúdez	-32.8153121	-60.7208217
Argentina	Carapachay	-34.5264942	-58.5360185
Argentina	Carcaraña	-32.8571864	-61.1578169
Argentina	Carhué	-37.1795093	-62.7601738
Argentina	Carlos Casares	-35.6225839	-61.3653564
Argentina	Carmen de Areco	-34.3766824	-59.8227099
Argentina	Carpintería	-32.4154836	-65.0086468
Argentina	Carro Quemado	-36.4751375	-65.3443318
Argentina	Caseros	-34.6094827	-58.5634631
Argentina	Casilda	-33.044522	-61.1650211
Argentina	Castelar	-34.6554584	-58.6452437
Argentina	Castelli	-36.0912411	-57.8074548
Argentina	Caucete	-31.6541691	-68.2852783
Argentina	Centeno	-32.2969128	-61.4104164
Argentina	Chabas	-33.2462328	-61.3570303
Argentina	Chacabuco	-34.6420841	-60.4715188
Argentina	Chacras de Coria	-32.9809081	-68.8769007
Argentina	Chajarí	-30.7572746	-57.9916191
Argentina	Chamical	-30.361165	-66.3140926
Argentina	Chascomús	-35.5785737	-58.0138514
Argentina	Chimbas	-31.4965964	-68.5317615
Argentina	Chivilcoy	-34.8969795	-60.0190731
Argentina	Cinco Saltos	-38.8275294	-68.0661288
Argentina	City Bell	-34.8799858	-58.0600243
Argentina	Ciudadela	-34.6352975	-58.5432951
Argentina	Ciudad Evita	-34.7175201	-58.5356412
Argentina	Claypole	-34.800869	-58.3422813
Argentina	Colón	-33.8965305	-61.1000379
Argentina	Comandante Luis Piedrabuena	-49.983253	-68.9160718
Argentina	Comodoro Rivadavia	-45.8656149	-67.4822429
Argentina	Concepción del Uruguay	-32.4845349	-58.2321416
Argentina	Concordia	-31.3913921	-58.017434
Argentina	Córdoba	-31.4200833	-64.1887761
Argentina	Coronda	-31.9734931	-60.920606
Argentina	Coronel Arnold	-33.1059245	-60.9660535
Argentina	Coronel Baigorria	-32.8497253	-64.3589863
Argentina	Coronel Brandsen	-35.1679518	-58.2373784
Argentina	Coronel Pringles	-37.9852584	-61.3497918
Argentina	Correa	-32.566667	-60.85
Argentina	Corrientes	-27.4692131	-58.8306349
Argentina	Crucecita	-34.6677742	-58.3513222
Argentina	Cruz del Eje	-30.7218548	-64.8086431
Argentina	Cutral Co	-38.9377552	-69.2294588
Argentina	Darregueira	-37.6893359	-63.1609664
Argentina	Del Viso	-34.4476799	-58.8052387
Argentina	Despeñaderos	-31.8148996	-64.2902636
Argentina	Diamante	-32.0697098	-60.6378708
Argentina	Dique Luján	-34.3717288	-58.6880906
Argentina	Dolores	-36.3152317	-57.6753107
Argentina	Don Bosco	-34.7030869	-58.2974319
Argentina	Don Orione	-34.81951	-58.3452098
Argentina	Don Torcuato	-34.4938049	-58.6272715
Argentina	El Bolsón	-41.9649235	-71.5353386
Argentina	El Jagüel	-34.8298225	-58.4938889
Argentina	El Palomar	-34.6266731	-58.5943604
Argentina	El Talar	-34.4720967	-58.6540206
Argentina	Embalse	-32.204975	-64.4008877
Argentina	Ensenada	-34.8648233	-57.9085188
Argentina	Esperanza	-31.4489859	-60.9303663
Argentina	Esquel	-42.9095281	-71.3143117
Argentina	Etruria	-32.9391214	-63.2461019
Argentina	Exaltación de la Cruz	-34.2743308	-59.1501056
Argentina	Exaltación de la Cruz	-34.2918436	-59.1020198
Argentina	Ezeiza	-34.8150044	-58.5348284
Argentina	Ezeiza	-34.8537327	-58.5228619
Argentina	Fatima	-34.4379694	-58.9880027
Argentina	Federal	-30.9512012	-58.7849549
Argentina	Florida Oeste	-34.5386091	-58.5145868
Argentina	Francisco Alvarez	-34.6313033	-58.8545198
Argentina	Fray Luis Beltrán	-32.783329	-60.7333298
Argentina	Fuentes	-33.1726215	-61.073268
Argentina	Funes	-32.916996	-60.8108123
Argentina	Gaiman	-43.2895976	-65.4920111
Argentina	Gálvez	-32.029275	-61.2244215
Argentina	Garin	-34.4224358	-58.7377548
Argentina	General Baldissera	-33.1227632	-62.3023981
Argentina	General Cabrera	-32.8109998	-63.8707607
Argentina	General Pacheco	-34.4529709	-58.6429866
Argentina	General Pico	-35.6593239	-63.7577887
Argentina	General Roca	-39.032803	-67.5892227
Argentina	General Rodriguez	-34.6020889	-58.9521294
Argentina	General Villegas	-35.0326402	-63.0148417
Argentina	Gerli	-34.6846809	-58.3720894
Argentina	Glew	-34.8854021	-58.3812772
Argentina	Godoy	-33.3711642	-60.5049247
Argentina	Gonnet	-34.8889618	-58.021431
Argentina	González Catán	-34.7627204	-58.6300804
Argentina	Granadero Baigorria	-32.8621721	-60.7065336
Argentina	Grand Bourg	-34.486068	-58.7250438
Argentina	Gregorio de Laferrere	-34.7497482	-58.5845909
Argentina	Guillermo Hudson	-34.7900852	-58.1548511
Argentina	Helvecia	-31.1021163	-60.0873538
Argentina	Hernando	-32.4255251	-63.7319581
Argentina	Hurlingham	-34.589571	-58.6275502
Argentina	Ingeniero J. Allan	-34.8617885	-58.216391
Argentina	Isidro Casanova	-34.7084659	-58.5858675
Argentina	Ituzaingó	-34.6570243	-58.6753978
Argentina	James Craik	-32.1615877	-63.4672594
Argentina	José C. Paz	-34.5151052	-58.7662461
Argentina	José León Suárez	-34.529389	-58.5734048
Argentina	José Marmol	-34.781105	-58.3679008
Argentina	Junín	-34.5885499	-60.949554
Argentina	Justiniano Posse	-32.8834772	-62.6796167
Argentina	La Bolsa	-31.7293691	-64.429676
Argentina	Laboulaye	-34.1289345	-63.3907763
Argentina	La Falda	-31.0944026	-64.4828401
Argentina	La Lucila	-34.4983368	-58.4862595
Argentina	Lanús Este	-34.7132721	-58.3710861
Argentina	Lanús Oeste	-34.6994795	-58.3920795
Argentina	La Paz	-33.45928	-67.5497468
Argentina	La Plata	-34.9204948	-57.9535657
Argentina	La Rioja	-29.4134538	-66.8564579
Argentina	Las Heras	-32.8502966	-68.8405943
Argentina	Las Varillas	-31.8722985	-62.7213671
Argentina	La Tablada	-27.7160529	-64.2049739
Argentina	La Tablada	-34.6855199	-58.532003
Argentina	La Villa	-40.7627426	-71.6417984
Argentina	La Villa	-40.768523	-71.6512789
Argentina	Leandro N. Alem	-34.5195144	-61.3913566
Argentina	Leones	-32.705833	-62.108333
Argentina	Libertad	-34.7003212	-58.6834717
Argentina	Lisandro Olmos	-34.9979984	-58.0428659
Argentina	Llavallol	-34.7965057	-58.4292259
Argentina	Lobos	-35.1853611	-59.0975278
Argentina	Loma Hermosa	-34.5547405	-58.5924477
Argentina	Lomas de Zamora	-34.7611823	-58.4302476
Argentina	Longchamps	-34.8610328	-58.3931191
Argentina	Los Pinos	-37.9427179	-58.3242803
Argentina	Los Polvorines	-34.4996258	-58.6914464
Argentina	Los Toldos	-35.0002899	-61.0384266
Argentina	Luis Guillon	-34.7998811	-58.4513637
Argentina	Luján	-34.5633312	-59.1208805
Argentina	Luján de Cuyo	-33.0391038	-68.8798644
Argentina	Maipú	-32.9846649	-68.7884399
Argentina	Maipú	-36.8632263	-57.8826126
Argentina	Manuel Alberti	-34.4361942	-58.7808326
Argentina	Marcos Juárez	-32.6978556	-62.1057979
Argentina	Mar de Ajó	-36.7232497	-56.6750185
Argentina	Mar del Plata	-38.0054771	-57.5426106
Argentina	Mar del Sur	-38.3410383	-57.994921
Argentina	Margarita	-29.6883639	-60.2516349
Argentina	Mariano Acosta	-34.725275	-58.792733
Argentina	Martínez	-34.4948079	-58.5164546
Argentina	Matheu	-34.3829048	-58.8251105
Argentina	Melo	-34.3479855	-63.4456316
Argentina	Mercedes	-34.6510201	-59.4305996
Argentina	Mercedes	-34.6577938	-59.432251
Argentina	Merlo	-34.6658223	-58.6985675
Argentina	Merlo	-34.6685004	-58.7282483
Argentina	Ministro Rivadavia	-34.8517337	-58.3328766
Argentina	Monte Buey	-32.9142634	-62.4545284
Argentina	Monte Caseros	-30.2531458	-57.6365555
Argentina	Monte Chingolo	-34.728054	-58.3534546
Argentina	Monte Grande	-34.8271786	-58.4620124
Argentina	Monte Maiz	-33.2048662	-62.6007029
Argentina	Montes de Oca	-32.5661289	-61.7699435
Argentina	Morón	-34.6558611	-58.6167212
Argentina	Morrison	-32.5916447	-62.8342242
Argentina	Muñiz	-34.5519395	-58.703878
Argentina	Munro	-34.5304233	-58.5243501
Argentina	N/A	-22.78644	-63.7695384
Argentina	N/A	-23.128383	-64.3216987
Argentina	N/A	-24.2584127	-65.2084907
Argentina	N/A	-24.3893458	-65.2616207
Argentina	N/A	-24.7273944	-64.1957328
Argentina	N/A	-24.7821269	-65.4231976
Argentina	N/A	-25.3272942	-58.0982046
Argentina	N/A	-25.4942245	-64.9721298
Argentina	N/A	-26.1857768	-58.1755669
Argentina	N/A	-26.2318663	-65.2809366
Argentina	N/A	-26.3999195	-54.626812
Argentina	N/A	-26.6308594	-54.1131592
Argentina	N/A	-26.7035442	-66.0459116
Argentina	N/A	-26.80625	-55.024948
Argentina	N/A	-26.8166695	-65.3166809
Argentina	N/A	-26.9591664	-61.2801996
Argentina	N/A	-27.0116598	-64.2424804
Argentina	N/A	-27.1639576	-65.4963303
Argentina	N/A	-27.1956017	-65.3089606
Argentina	N/A	-27.2912731	-61.4202019
Argentina	N/A	-27.3618	-64.2424804
Argentina	N/A	-27.4733434	-55.8913207
Argentina	N/A	-27.4867802	-55.1203326
Argentina	N/A	-27.5827186	-66.3148915
Argentina	N/A	-27.5846786	-64.9534378
Argentina	N/A	-27.7833574	-64.264167
Argentina	N/A	-28.1138423	-63.4390143
Argentina	N/A	-28.4081415	-65.8085049
Argentina	N/A	-28.469581	-65.7795441
Argentina	N/A	-28.729529	-59.5642369
Argentina	N/A	-28.9403164	-61.5136037
Argentina	N/A	-29.1442242	-59.2643242
Argentina	N/A	-29.184582	-58.0735719
Argentina	N/A	-29.4134538	-66.8564579
Argentina	N/A	-29.4593067	-60.2149272
Argentina	N/A	-29.7903375	-58.0580471
Argentina	N/A	-30.3111769	-61.2385263
Argentina	N/A	-30.5795582	-59.9303082
Argentina	N/A	-30.7218548	-64.8086431
Argentina	N/A	-30.7458743	-63.8640569
Argentina	N/A	-30.7589703	-59.6392784
Argentina	N/A	-30.7893901	-60.5935165
Argentina	N/A	-30.8212095	-63.7239002
Argentina	N/A	-30.974859	-61.5136037
Argentina	N/A	-30.9850361	-57.9198417
Argentina	N/A	-31.0261488	-62.4504154
Argentina	N/A	-31.0691399	-63.3918347
Argentina	N/A	-31.1689573	-64.2424804
Argentina	N/A	-31.2572868	-68.4770183
Argentina	N/A	-31.2757806	-64.1645537
Argentina	N/A	-31.3184566	-69.4253616
Argentina	N/A	-31.3317205	-63.6220702
Argentina	N/A	-31.4202675	-64.6214281
Argentina	N/A	-31.43644	-68.515289
Argentina	N/A	-31.5553133	-61.1403196
Argentina	N/A	-31.606331	-62.42741
Argentina	N/A	-31.6106578	-60.697294
Argentina	N/A	-31.650785	-63.9058453
Argentina	N/A	-31.6833305	-68.5833511
Argentina	N/A	-31.7413197	-60.5115471
Argentina	N/A	-31.8521	-61.572418
Argentina	N/A	-31.8677008	-59.0269219
Argentina	N/A	-31.9652427	-61.7941232
Argentina	N/A	-32.1298862	-65.5707852
Argentina	N/A	-32.2336427	-63.6750562
Argentina	N/A	-32.2492552	-62.6383524
Argentina	N/A	-32.2714158	-64.6214281
Argentina	N/A	-32.3460776	-59.3800105
Argentina	N/A	-32.3901919	-59.7931152
Argentina	N/A	-32.4852656	-63.297505
Argentina	N/A	-32.5866791	-61.6070583
Argentina	N/A	-32.6074249	-67.5708536
Argentina	N/A	-32.660212	-61.2335592
Argentina	N/A	-32.6978556	-62.1057979
Argentina	N/A	-32.7286737	-61.9153795
Argentina	N/A	-32.747416	-60.7356754
Argentina	N/A	-32.8502966	-68.8405943
Argentina	N/A	-32.8850044	-68.7393446
Argentina	N/A	-32.9442426	-60.6505388
Argentina	N/A	-32.9846649	-68.7884399
Argentina	N/A	-33.0077778	-58.5111667
Argentina	N/A	-33.0391038	-68.8798644
Argentina	N/A	-33.0806497	-68.47057
Argentina	N/A	-33.1231585	-64.3493441
Argentina	N/A	-33.1959908	-68.4661473
Argentina	N/A	-33.2493026	-61.6070583
Argentina	N/A	-33.3017267	-66.3377522
Argentina	N/A	-33.316667	-60.2
Argentina	N/A	-33.3300668	-69.1923916
Argentina	N/A	-33.3334669	-60.2110494
Argentina	N/A	-33.3728036	-69.1475583
Argentina	N/A	-33.5813185	-69.0153361
Argentina	N/A	-33.6610262	-58.8289611
Argentina	N/A	-33.6757835	-59.6628664
Argentina	N/A	-33.8912831	-60.5745999
Argentina	N/A	-33.9270785	-65.6658568
Argentina	N/A	-34.0596149	-61.8877321
Argentina	N/A	-34.0627823	-60.1027115
Argentina	N/A	-34.0913139	-63.3918347
Argentina	N/A	-34.0957811	-59.0242302
Argentina	N/A	-34.1633346	-58.9592643
Argentina	N/A	-34.1711872	-59.7936926
Argentina	N/A	-34.1933361	-61.2801996
Argentina	N/A	-34.2743308	-59.1501056
Argentina	N/A	-34.2918436	-59.1020198
Argentina	N/A	-34.295047	-60.2473787
Argentina	N/A	-34.3033744	-61.3071436
Argentina	N/A	-34.3402525	-58.7849434
Argentina	N/A	-34.425087	-58.5796585
Argentina	N/A	-34.554242	-58.4915489
Argentina	N/A	-34.6020889	-58.9521294
Argentina	N/A	-34.6036844	-58.3815591
Argentina	N/A	-34.6806905	-64.5266446
Argentina	N/A	-34.7720035	-59.6847924
Argentina	N/A	-34.7823358	-58.8377795
Argentina	N/A	-34.816667	-62.45
Argentina	N/A	-34.8684492	-61.5290906
Argentina	N/A	-34.8969795	-60.0190731
Argentina	N/A	-34.9267359	-58.946704
Argentina	N/A	-34.9745453	-67.6837944
Argentina	N/A	-34.9779882	-67.6893858
Argentina	N/A	-35.067957	-64.6839714
Argentina	N/A	-35.0806673	-57.5177615
Argentina	N/A	-35.1042646	-58.6915912
Argentina	N/A	-35.1154755	-60.4899413
Argentina	N/A	-35.1679518	-58.2373784
Argentina	N/A	-35.1937058	-64.2424804
Argentina	N/A	-35.2270418	-63.6750562
Argentina	N/A	-35.3632787	-57.5532762
Argentina	N/A	-35.3925291	-62.4218791
Argentina	N/A	-35.3971558	-58.4127197
Argentina	N/A	-35.4006236	-59.3348143
Argentina	N/A	-35.4324208	-60.1716334
Argentina	N/A	-35.4439072	-60.8845528
Argentina	N/A	-35.484462	-69.5797495
Argentina	N/A	-35.489174	-62.9756286
Argentina	N/A	-35.5785737	-58.0138514
Argentina	N/A	-35.6225839	-61.3653564
Argentina	N/A	-35.6388799	-59.7794795
Argentina	N/A	-35.7657442	-58.4971957
Argentina	N/A	-35.8107166	-61.8987832
Argentina	N/A	-35.9732789	-62.7325973
Argentina	N/A	-36.0006019	-64.5984485
Argentina	N/A	-36.0217066	-60.0145232
Argentina	N/A	-36.2276799	-61.6538052
Argentina	N/A	-36.4067568	-63.4235461
Argentina	N/A	-36.4583817	-62.8588333
Argentina	N/A	-36.5994803	-61.7475931
Argentina	N/A	-36.674059	-64.3793694
Argentina	N/A	-36.7514631	-62.9591024
Argentina	N/A	-36.8937167	-60.3233499
Argentina	N/A	-37.0526179	-63.8640569
Argentina	N/A	-37.2471252	-63.0147578
Argentina	N/A	-37.2496772	-61.2621919
Argentina	N/A	-37.293251	-67.5708536
Argentina	N/A	-37.3287999	-59.1367167
Argentina	N/A	-37.3733395	-64.905955
Argentina	N/A	-37.4586139	-61.9328019
Argentina	N/A	-37.5411451	-61.9813913
Argentina	N/A	-37.5455602	-62.7660962
Argentina	N/A	-37.6700705	-63.5378092
Argentina	N/A	-37.7447837	-57.4264374
Argentina	N/A	-37.791729	-64.0257772
Argentina	N/A	-37.9475294	-57.7799935
Argentina	N/A	-38.0987358	-62.2236252
Argentina	N/A	-38.1584631	-58.0982046
Argentina	N/A	-38.1634422	-58.7816955
Argentina	N/A	-38.2644991	-57.865474
Argentina	N/A	-38.3432397	-59.6114468
Argentina	N/A	-38.3775437	-60.2752295
Argentina	N/A	-38.5390021	-70.3360691
Argentina	N/A	-38.692062	-63.7695384
Argentina	N/A	-38.7183177	-62.2663478
Argentina	N/A	-38.7186346	-61.2884962
Argentina	N/A	-38.806642	-68.7154975
Argentina	N/A	-38.9516784	-68.0591888
Argentina	N/A	-39.0267525	-67.5751724
Argentina	N/A	-39.032803	-67.5892227
Argentina	N/A	-39.0348903	-62.6383524
Argentina	N/A	-39.2366092	-70.9195942
Argentina	N/A	-39.5266112	-66.0463534
Argentina	N/A	-39.8238585	-71.2874209
Argentina	N/A	-40.0510104	-63.0147578
Argentina	N/A	-40.6797888	-66.1624831
Argentina	N/A	-40.8448275	-63.7695384
Argentina	N/A	-40.9611496	-69.2877535
Argentina	N/A	-40.9966323	-65.3807101
Argentina	N/A	-43.2895976	-65.4920111
